"","Case","Scen_8_1_a","Scen_15_1_a","Scen_38_1_a","Scen_56_1_a","Scen_79_1_a","Scen_8_3_a","Scen_15_3_a","Scen_38_3_a","Scen_56_3_a","Scen_79_3_a","Scen_8_5_a","Scen_15_5_a","Scen_38_5_a","Scen_56_5_a","Scen_79_5_a","Cases_continuous"
"4689","468",0.994,1,1,1,1,0.856,0.991,1,1,1,0.499,0.938,1,1,1,468
"4690","468",0.988,1,1,1,1,0.866,0.994,1,1,1,0.489,0.933,1,1,1,468
"4691","469",0.99,1,1,1,1,0.856,0.994,1,1,1,0.491,0.932,1,1,1,469
"4692","469",0.992,1,1,1,1,0.842,0.994,1,1,1,0.47,0.938,1,1,1,469
"4693","469",0.987,1,1,1,1,0.856,0.992,1,1,1,0.506,0.939,1,1,1,469
"4694","469",0.994,1,1,1,1,0.831,0.992,1,1,1,0.525,0.932,1,1,1,469
"4695","469",0.996,1,1,1,1,0.875,0.996,1,1,1,0.499,0.941,1,1,1,469
"4696","469",0.993,1,1,1,1,0.863,0.997,1,1,1,0.493,0.936,1,1,1,469
"4697","469",0.99,1,1,1,1,0.844,0.993,1,1,1,0.508,0.938,1,1,1,469
"4698","469",0.988,1,1,1,1,0.829,0.994,1,1,1,0.497,0.942,1,1,1,469
"4699","469",0.994,1,1,1,1,0.847,0.995,1,1,1,0.544,0.935,1,1,1,469
"4700","469",0.994,1,1,1,1,0.842,0.997,1,1,1,0.507,0.951,1,1,1,469
"4701","470",0.995,1,1,1,1,0.855,0.994,1,1,1,0.506,0.935,1,1,1,470
"4702","470",0.991,1,1,1,1,0.855,0.993,1,1,1,0.528,0.941,1,1,1,470
"4703","470",0.997,1,1,1,1,0.855,0.995,1,1,1,0.514,0.946,1,1,1,470
"4704","470",0.991,1,1,1,1,0.86,0.996,1,1,1,0.498,0.939,1,1,1,470
"4705","470",0.994,1,1,1,1,0.857,0.997,1,1,1,0.479,0.945,1,1,1,470
"4706","470",0.993,1,1,1,1,0.823,0.994,1,1,1,0.517,0.93,1,1,1,470
"4707","470",0.988,1,1,1,1,0.847,0.991,1,1,1,0.502,0.933,1,1,1,470
"4708","470",0.987,1,1,1,1,0.844,0.992,1,1,1,0.526,0.94,1,1,1,470
"4709","470",0.992,0.999,1,1,1,0.86,0.991,1,1,1,0.501,0.925,1,1,1,470
"4710","470",0.992,1,1,1,1,0.863,0.988,1,1,1,0.502,0.934,1,1,1,470
"4711","471",0.993,1,1,1,1,0.84,0.992,1,1,1,0.496,0.945,1,1,1,471
"4712","471",0.988,1,1,1,1,0.842,0.995,1,1,1,0.517,0.94,1,1,1,471
"4713","471",0.991,1,1,1,1,0.826,0.994,1,1,1,0.483,0.936,1,1,1,471
"4714","471",0.989,1,1,1,1,0.865,0.995,1,1,1,0.521,0.951,1,1,1,471
"4715","471",0.984,1,1,1,1,0.842,0.991,1,1,1,0.509,0.936,1,1,1,471
"4716","471",0.991,1,1,1,1,0.84,0.99,1,1,1,0.505,0.953,1,1,1,471
"4717","471",0.993,1,1,1,1,0.86,0.995,1,1,1,0.545,0.946,1,1,1,471
"4718","471",0.989,1,1,1,1,0.836,0.995,1,1,1,0.49,0.934,1,1,1,471
"4719","471",0.992,1,1,1,1,0.842,0.994,1,1,1,0.497,0.943,1,1,1,471
"4720","471",0.993,0.999,1,1,1,0.859,0.996,1,1,1,0.536,0.933,1,1,1,471
"4721","472",0.985,1,1,1,1,0.886,0.997,1,1,1,0.506,0.939,1,1,1,472
"4722","472",0.988,1,1,1,1,0.852,0.996,1,1,1,0.505,0.927,1,1,1,472
"4723","472",0.994,1,1,1,1,0.851,0.993,1,1,1,0.508,0.945,1,1,1,472
"4724","472",0.993,1,1,1,1,0.864,0.995,1,1,1,0.491,0.94,1,1,1,472
"4725","472",0.994,1,1,1,1,0.838,0.995,1,1,1,0.521,0.947,1,1,1,472
"4726","472",0.991,1,1,1,1,0.859,0.994,1,1,1,0.501,0.932,1,1,1,472
"4727","472",0.995,1,1,1,1,0.844,0.998,1,1,1,0.522,0.945,1,1,1,472
"4728","472",0.991,1,1,1,1,0.865,0.995,1,1,1,0.508,0.947,1,1,1,472
"4729","472",0.99,1,1,1,1,0.848,0.995,1,1,1,0.534,0.936,1,1,1,472
"4730","472",0.987,1,1,1,1,0.864,0.994,1,1,1,0.526,0.943,1,1,1,472
"4731","473",0.99,1,1,1,1,0.857,0.997,1,1,1,0.498,0.941,1,1,1,473
"4732","473",0.989,1,1,1,1,0.876,0.987,1,1,1,0.493,0.946,1,1,1,473
"4733","473",0.985,1,1,1,1,0.836,0.991,1,1,1,0.487,0.937,1,1,1,473
"4734","473",0.992,1,1,1,1,0.872,0.99,1,1,1,0.505,0.942,1,1,1,473
"4735","473",0.995,1,1,1,1,0.837,0.99,1,1,1,0.518,0.95,1,1,1,473
"4736","473",0.986,1,1,1,1,0.852,0.994,1,1,1,0.491,0.942,1,1,1,473
"4737","473",0.99,0.999,1,1,1,0.852,0.993,1,1,1,0.495,0.948,1,1,1,473
"4738","473",0.997,1,1,1,1,0.847,0.996,1,1,1,0.527,0.945,1,1,1,473
"4739","473",0.993,1,1,1,1,0.864,0.994,1,1,1,0.527,0.941,1,1,1,473
"4740","473",0.988,1,1,1,1,0.853,0.992,1,1,1,0.512,0.927,1,1,1,473
"4741","474",0.989,1,1,1,1,0.839,0.989,1,1,1,0.509,0.935,1,1,1,474
"4742","474",0.987,1,1,1,1,0.857,0.995,1,1,1,0.494,0.951,1,1,1,474
"4743","474",0.987,1,1,1,1,0.853,0.986,1,1,1,0.475,0.95,1,1,1,474
"4744","474",0.996,1,1,1,1,0.844,0.996,1,1,1,0.476,0.943,1,1,1,474
"4745","474",0.992,1,1,1,1,0.882,0.996,1,1,1,0.517,0.923,1,1,1,474
"4746","474",0.991,1,1,1,1,0.856,0.996,1,1,1,0.51,0.95,1,1,1,474
"4747","474",0.99,0.999,1,1,1,0.861,0.99,1,1,1,0.524,0.935,1,1,1,474
"4748","474",0.995,1,1,1,1,0.852,0.992,1,1,1,0.524,0.938,1,1,1,474
"4749","474",0.985,0.999,1,1,1,0.858,0.995,1,1,1,0.508,0.938,1,1,1,474
"4750","474",0.99,0.999,1,1,1,0.86,0.993,1,1,1,0.517,0.943,1,1,1,474
"4751","475",0.992,0.999,1,1,1,0.856,0.991,1,1,1,0.504,0.942,1,1,1,475
"4752","475",0.993,1,1,1,1,0.852,0.987,1,1,1,0.521,0.933,1,1,1,475
"4753","475",0.992,1,1,1,1,0.838,0.994,1,1,1,0.5,0.934,1,1,1,475
"4754","475",0.992,0.998,1,1,1,0.842,0.993,1,1,1,0.515,0.934,1,1,1,475
"4755","475",0.994,1,1,1,1,0.866,0.998,1,1,1,0.503,0.944,1,1,1,475
"4756","475",0.99,1,1,1,1,0.875,0.994,1,1,1,0.49,0.954,1,1,1,475
"4757","475",0.983,1,1,1,1,0.867,0.992,1,1,1,0.514,0.947,1,1,1,475
"4758","475",0.987,1,1,1,1,0.87,0.993,1,1,1,0.506,0.943,1,1,1,475
"4759","475",0.996,1,1,1,1,0.855,0.993,1,1,1,0.508,0.947,1,1,1,475
"4760","475",0.992,1,1,1,1,0.848,0.99,1,1,1,0.51,0.95,1,1,1,475
"4761","476",0.993,0.999,1,1,1,0.851,0.99,1,1,1,0.516,0.94,1,1,1,476
"4762","476",0.995,1,1,1,1,0.834,0.991,1,1,1,0.496,0.949,1,1,1,476
"4763","476",0.992,1,1,1,1,0.87,0.995,1,1,1,0.491,0.945,1,1,1,476
"4764","476",0.989,1,1,1,1,0.849,0.992,1,1,1,0.5,0.947,1,1,1,476
"4765","476",0.988,1,1,1,1,0.86,0.995,1,1,1,0.534,0.955,1,1,1,476
"4766","476",0.998,1,1,1,1,0.857,0.989,1,1,1,0.529,0.935,1,1,1,476
"4767","476",0.99,1,1,1,1,0.852,0.993,1,1,1,0.531,0.951,1,1,1,476
"4768","476",0.992,0.999,1,1,1,0.878,0.989,1,1,1,0.517,0.946,1,1,1,476
"4769","476",0.991,1,1,1,1,0.859,0.996,1,1,1,0.524,0.938,1,1,1,476
"4770","476",0.994,1,1,1,1,0.864,0.997,1,1,1,0.538,0.952,1,1,1,476
"4771","477",0.998,1,1,1,1,0.859,0.993,1,1,1,0.523,0.945,1,1,1,477
"4772","477",0.995,1,1,1,1,0.871,0.994,1,1,1,0.503,0.96,1,1,1,477
"4773","477",0.99,1,1,1,1,0.835,0.996,1,1,1,0.534,0.956,1,1,1,477
"4774","477",0.991,1,1,1,1,0.859,0.995,1,1,1,0.534,0.945,1,1,1,477
"4775","477",0.99,1,1,1,1,0.865,0.995,1,1,1,0.527,0.963,1,1,1,477
"4776","477",0.991,1,1,1,1,0.865,0.993,1,1,1,0.504,0.937,1,1,1,477
"4777","477",0.994,1,1,1,1,0.866,0.993,1,1,1,0.518,0.945,1,1,1,477
"4778","477",0.99,1,1,1,1,0.868,0.994,1,1,1,0.504,0.953,1,1,1,477
"4779","477",0.99,1,1,1,1,0.857,0.995,1,1,1,0.517,0.95,1,1,1,477
"4780","477",0.992,1,1,1,1,0.859,0.992,1,1,1,0.541,0.956,1,1,1,477
"4781","478",0.993,1,1,1,1,0.878,0.997,1,1,1,0.532,0.953,1,1,1,478
"4782","478",0.994,1,1,1,1,0.842,0.996,1,1,1,0.512,0.942,1,1,1,478
"4783","478",0.995,1,1,1,1,0.853,0.996,1,1,1,0.541,0.94,1,1,1,478
"4784","478",0.995,1,1,1,1,0.878,0.991,1,1,1,0.564,0.95,1,1,1,478
"4785","478",0.993,1,1,1,1,0.849,0.991,1,1,1,0.505,0.948,1,1,1,478
"4786","478",0.992,1,1,1,1,0.876,0.991,1,1,1,0.5,0.941,1,1,1,478
"4787","478",0.995,1,1,1,1,0.842,0.991,1,1,1,0.533,0.948,1,1,1,478
"4788","478",0.995,0.998,1,1,1,0.855,0.995,1,1,1,0.544,0.945,1,1,1,478
"4789","478",0.992,1,1,1,1,0.849,0.995,1,1,1,0.52,0.947,1,1,1,478
"4790","478",0.989,1,1,1,1,0.862,0.994,1,1,1,0.53,0.943,1,1,1,478
"4791","479",0.989,0.999,1,1,1,0.855,0.993,1,1,1,0.52,0.942,1,1,1,479
"4792","479",0.993,1,1,1,1,0.846,0.993,1,1,1,0.524,0.947,1,1,1,479
"4793","479",0.996,1,1,1,1,0.867,0.994,1,1,1,0.553,0.93,1,1,1,479
"4794","479",0.993,1,1,1,1,0.855,0.998,1,1,1,0.529,0.945,1,1,1,479
"4795","479",0.993,0.999,1,1,1,0.846,0.995,1,1,1,0.532,0.939,1,1,1,479
"4796","479",0.989,0.999,1,1,1,0.86,0.997,1,1,1,0.557,0.957,1,1,1,479
"4797","479",0.99,1,1,1,1,0.864,0.99,1,1,1,0.529,0.944,1,1,1,479
"4798","479",0.99,1,1,1,1,0.848,0.995,1,1,1,0.509,0.946,1,1,1,479
"4799","479",0.986,1,1,1,1,0.859,0.992,1,1,1,0.548,0.953,1,1,1,479
"4800","479",0.991,1,1,1,1,0.861,0.993,1,1,1,0.533,0.957,1,1,1,479
"4801","480",0.99,0.999,1,1,1,0.871,0.996,1,1,1,0.559,0.949,1,1,1,480
"4802","480",0.993,1,1,1,1,0.86,0.998,1,1,1,0.534,0.957,1,1,1,480
"4803","480",0.993,1,1,1,1,0.875,0.996,1,1,1,0.541,0.937,1,1,1,480
"4804","480",0.996,1,1,1,1,0.86,0.996,1,1,1,0.521,0.939,1,1,1,480
"4805","480",0.99,1,1,1,1,0.862,0.995,1,1,1,0.54,0.953,1,1,1,480
"4806","480",0.993,1,1,1,1,0.846,0.995,1,1,1,0.529,0.94,1,1,1,480
"4807","480",0.995,1,1,1,1,0.866,0.993,1,1,1,0.516,0.947,1,1,1,480
"4808","480",0.99,1,1,1,1,0.872,0.994,1,1,1,0.505,0.961,1,1,1,480
"4809","480",0.988,1,1,1,1,0.853,0.992,1,1,1,0.531,0.937,1,1,1,480
"4810","480",0.994,1,1,1,1,0.856,0.995,1,1,1,0.522,0.954,1,1,1,480
"4811","481",0.994,1,1,1,1,0.863,0.994,1,1,1,0.53,0.952,1,1,1,481
"4812","481",0.995,1,1,1,1,0.863,0.995,1,1,1,0.56,0.954,1,1,1,481
"4813","481",0.992,1,1,1,1,0.87,0.993,1,1,1,0.536,0.93,1,1,1,481
"4814","481",0.987,1,1,1,1,0.845,0.992,1,1,1,0.542,0.964,1,1,1,481
"4815","481",0.988,1,1,1,1,0.871,0.995,1,1,1,0.524,0.946,1,1,1,481
"4816","481",0.991,1,1,1,1,0.863,0.995,1,1,1,0.516,0.933,1,1,1,481
"4817","481",0.996,1,1,1,1,0.853,0.994,1,1,1,0.492,0.96,1,1,1,481
"4818","481",0.994,1,1,1,1,0.845,0.994,1,1,1,0.515,0.948,1,1,1,481
"4819","481",0.992,1,1,1,1,0.878,0.993,1,1,1,0.519,0.936,1,1,1,481
"4820","481",0.994,1,1,1,1,0.867,0.995,1,1,1,0.529,0.944,1,1,1,481
"4821","482",0.996,1,1,1,1,0.867,0.995,1,1,1,0.535,0.95,1,1,1,482
"4822","482",0.992,1,1,1,1,0.867,0.997,1,1,1,0.536,0.946,1,1,1,482
"4823","482",0.986,1,1,1,1,0.87,0.994,1,1,1,0.499,0.942,1,1,1,482
"4824","482",0.993,0.999,1,1,1,0.873,0.994,1,1,1,0.521,0.947,1,1,1,482
"4825","482",0.993,1,1,1,1,0.877,0.995,1,1,1,0.514,0.95,1,1,1,482
"4826","482",0.995,1,1,1,1,0.868,0.992,1,1,1,0.547,0.959,1,1,1,482
"4827","482",0.994,0.999,1,1,1,0.854,0.998,1,1,1,0.526,0.951,1,1,1,482
"4828","482",0.991,1,1,1,1,0.849,0.993,1,1,1,0.527,0.95,1,1,1,482
"4829","482",0.994,1,1,1,1,0.855,0.993,1,1,1,0.487,0.94,1,1,1,482
"4830","482",0.995,1,1,1,1,0.858,0.997,1,1,1,0.509,0.945,1,1,1,482
"4831","483",0.992,1,1,1,1,0.86,0.994,1,1,1,0.51,0.948,1,1,1,483
"4832","483",0.991,1,1,1,1,0.852,0.996,1,1,1,0.544,0.949,1,1,1,483
"4833","483",0.997,1,1,1,1,0.856,0.997,1,1,1,0.527,0.963,1,1,1,483
"4834","483",0.989,1,1,1,1,0.865,0.994,1,1,1,0.505,0.945,1,1,1,483
"4835","483",0.992,1,1,1,1,0.87,0.996,1,1,1,0.525,0.949,1,1,1,483
"4836","483",0.994,1,1,1,1,0.877,0.995,1,1,1,0.541,0.957,1,1,1,483
"4837","483",0.981,1,1,1,1,0.862,0.994,1,1,1,0.543,0.954,1,1,1,483
"4838","483",0.99,1,1,1,1,0.886,0.995,1,1,1,0.516,0.944,1,1,1,483
"4839","483",0.992,1,1,1,1,0.852,0.997,1,1,1,0.525,0.948,1,1,1,483
"4840","483",0.994,1,1,1,1,0.866,0.993,1,1,1,0.52,0.95,1,1,1,483
"4841","484",0.993,1,1,1,1,0.862,0.992,1,1,1,0.537,0.964,1,1,1,484
"4842","484",0.995,1,1,1,1,0.856,0.997,1,1,1,0.574,0.95,1,1,1,484
"4843","484",0.992,1,1,1,1,0.867,0.998,1,1,1,0.557,0.946,1,1,1,484
"4844","484",0.991,1,1,1,1,0.872,0.998,1,1,1,0.549,0.954,1,1,1,484
"4845","484",0.99,1,1,1,1,0.857,0.997,1,1,1,0.54,0.96,1,1,1,484
"4846","484",0.99,1,1,1,1,0.865,0.994,1,1,1,0.538,0.942,1,1,1,484
"4847","484",0.993,1,1,1,1,0.844,0.993,1,1,1,0.543,0.95,1,1,1,484
"4848","484",0.993,1,1,1,1,0.872,0.992,1,1,1,0.533,0.947,1,1,1,484
"4849","484",0.997,1,1,1,1,0.871,0.995,1,1,1,0.537,0.944,1,1,1,484
"4850","484",0.995,1,1,1,1,0.864,0.992,1,1,1,0.53,0.951,1,1,1,484
"4851","485",0.993,1,1,1,1,0.873,0.993,1,1,1,0.536,0.944,1,1,1,485
"4852","485",0.993,1,1,1,1,0.865,0.994,1,1,1,0.548,0.957,1,1,1,485
"4853","485",0.997,1,1,1,1,0.872,0.992,1,1,1,0.521,0.964,1,1,1,485
"4854","485",0.995,1,1,1,1,0.88,0.994,1,1,1,0.557,0.951,1,1,1,485
"4855","485",0.988,1,1,1,1,0.865,0.993,1,1,1,0.546,0.939,1,1,1,485
"4856","485",0.994,1,1,1,1,0.863,0.991,1,1,1,0.56,0.959,1,1,1,485
"4857","485",0.993,1,1,1,1,0.864,0.993,1,1,1,0.52,0.945,1,1,1,485
"4858","485",0.996,1,1,1,1,0.861,0.994,1,1,1,0.534,0.941,1,1,1,485
"4859","485",0.995,1,1,1,1,0.875,0.997,1,1,1,0.548,0.951,1,1,1,485
"4860","485",0.993,1,1,1,1,0.845,0.999,1,1,1,0.547,0.938,1,1,1,485
"4861","486",0.991,1,1,1,1,0.872,0.992,1,1,1,0.533,0.943,1,1,1,486
"4862","486",0.993,1,1,1,1,0.846,0.995,1,1,1,0.522,0.952,1,1,1,486
"4863","486",0.991,1,1,1,1,0.845,0.993,1,1,1,0.574,0.948,1,1,1,486
"4864","486",0.989,1,1,1,1,0.857,0.993,1,1,1,0.517,0.948,1,1,1,486
"4865","486",0.991,0.999,1,1,1,0.863,0.997,1,1,1,0.527,0.958,1,1,1,486
"4866","486",0.996,1,1,1,1,0.876,0.995,1,1,1,0.543,0.951,1,1,1,486
"4867","486",0.993,0.999,1,1,1,0.862,0.994,1,1,1,0.525,0.952,1,1,1,486
"4868","486",0.997,1,1,1,1,0.86,0.995,1,1,1,0.542,0.95,1,1,1,486
"4869","486",0.993,1,1,1,1,0.859,0.992,1,1,1,0.531,0.951,1,1,1,486
"4870","486",0.991,1,1,1,1,0.863,0.999,1,1,1,0.527,0.95,1,1,1,486
"4871","487",0.989,1,1,1,1,0.883,0.994,1,1,1,0.545,0.96,1,1,1,487
"4872","487",0.996,0.999,1,1,1,0.878,0.991,1,1,1,0.524,0.949,1,1,1,487
"4873","487",0.994,1,1,1,1,0.842,0.993,1,1,1,0.535,0.967,1,1,1,487
"4874","487",0.997,1,1,1,1,0.879,0.995,1,1,1,0.537,0.941,1,1,1,487
"4875","487",0.994,1,1,1,1,0.871,0.994,1,1,1,0.553,0.937,1,1,1,487
"4876","487",0.995,1,1,1,1,0.874,0.995,1,1,1,0.541,0.951,1,1,1,487
"4877","487",0.991,1,1,1,1,0.884,0.991,1,1,1,0.54,0.939,1,1,1,487
"4878","487",0.995,1,1,1,1,0.851,0.992,1,1,1,0.542,0.956,1,1,1,487
"4879","487",0.992,1,1,1,1,0.863,0.994,1,1,1,0.554,0.945,1,1,1,487
"4880","487",0.99,1,1,1,1,0.88,0.992,1,1,1,0.529,0.954,1,1,1,487
"4881","488",0.99,1,1,1,1,0.849,0.996,1,1,1,0.526,0.938,1,1,1,488
"4882","488",0.994,1,1,1,1,0.858,0.993,1,1,1,0.542,0.951,1,1,1,488
"4883","488",0.987,1,1,1,1,0.874,0.997,1,1,1,0.541,0.937,1,1,1,488
"4884","488",0.99,0.999,1,1,1,0.865,0.995,1,1,1,0.578,0.949,1,1,1,488
"4885","488",0.993,1,1,1,1,0.857,0.993,1,1,1,0.525,0.954,1,1,1,488
"4886","488",0.996,1,1,1,1,0.871,0.996,1,1,1,0.538,0.952,1,1,1,488
"4887","488",0.993,1,1,1,1,0.859,0.992,1,1,1,0.518,0.942,1,1,1,488
"4888","488",0.996,1,1,1,1,0.867,0.997,1,1,1,0.547,0.957,1,1,1,488
"4889","488",0.993,1,1,1,1,0.881,0.993,1,1,1,0.543,0.953,1,1,1,488
"4890","488",0.991,1,1,1,1,0.867,0.996,1,1,1,0.561,0.957,1,1,1,488
"4891","489",0.994,1,1,1,1,0.859,0.989,1,1,1,0.552,0.952,1,1,1,489
"4892","489",0.995,0.999,1,1,1,0.843,0.993,1,1,1,0.557,0.965,1,1,1,489
"4893","489",0.995,1,1,1,1,0.849,0.997,1,1,1,0.54,0.954,1,1,1,489
"4894","489",0.992,1,1,1,1,0.883,0.992,1,1,1,0.5,0.948,1,1,1,489
"4895","489",0.992,1,1,1,1,0.868,0.995,1,1,1,0.549,0.94,1,1,1,489
"4896","489",0.99,1,1,1,1,0.87,0.993,1,1,1,0.544,0.952,1,1,1,489
"4897","489",0.992,1,1,1,1,0.859,0.999,1,1,1,0.556,0.951,1,1,1,489
"4898","489",0.999,1,1,1,1,0.865,0.993,1,1,1,0.565,0.951,1,1,1,489
"4899","489",0.997,1,1,1,1,0.866,0.996,1,1,1,0.547,0.945,1,1,1,489
"4900","489",0.994,0.999,1,1,1,0.861,0.993,1,1,1,0.537,0.942,1,1,1,489
"4901","490",0.995,1,1,1,1,0.877,0.997,1,1,1,0.53,0.948,1,1,1,490
"4902","490",0.993,1,1,1,1,0.862,0.994,1,1,1,0.536,0.94,1,1,1,490
"4903","490",0.993,0.999,1,1,1,0.888,0.989,1,1,1,0.552,0.96,1,1,1,490
"4904","490",0.991,1,1,1,1,0.863,0.994,1,1,1,0.511,0.949,1,1,1,490
"4905","490",0.994,1,1,1,1,0.875,0.995,1,1,1,0.556,0.952,1,1,1,490
"4906","490",0.993,1,1,1,1,0.868,0.997,1,1,1,0.539,0.952,1,1,1,490
"4907","490",0.996,1,1,1,1,0.872,0.996,1,1,1,0.519,0.941,1,1,1,490
"4908","490",0.991,1,1,1,1,0.86,0.996,1,1,1,0.55,0.96,1,1,1,490
"4909","490",0.997,1,1,1,1,0.875,0.995,1,1,1,0.532,0.952,1,1,1,490
"4910","490",0.988,1,1,1,1,0.878,0.995,1,1,1,0.539,0.957,1,1,1,490
"4911","491",0.993,1,1,1,1,0.876,0.996,1,1,1,0.535,0.953,1,1,1,491
"4912","491",0.994,1,1,1,1,0.874,0.993,1,1,1,0.545,0.958,1,1,1,491
"4913","491",0.992,1,1,1,1,0.854,0.997,1,1,1,0.534,0.954,1,1,1,491
"4914","491",0.994,1,1,1,1,0.875,0.997,1,1,1,0.568,0.955,1,1,1,491
"4915","491",0.996,1,1,1,1,0.859,0.994,1,1,1,0.53,0.95,1,1,1,491
"4916","491",0.994,1,1,1,1,0.882,0.996,1,1,1,0.533,0.955,1,1,1,491
"4917","491",0.995,1,1,1,1,0.882,0.994,1,1,1,0.513,0.953,1,1,1,491
"4918","491",0.995,1,1,1,1,0.859,0.996,1,1,1,0.548,0.952,1,1,1,491
"4919","491",0.991,1,1,1,1,0.855,1,1,1,1,0.532,0.949,1,1,1,491
"4920","491",0.997,1,1,1,1,0.872,0.993,1,1,1,0.553,0.946,1,1,1,491
"4921","492",0.993,0.999,1,1,1,0.848,0.997,1,1,1,0.526,0.956,1,1,1,492
"4922","492",0.994,0.999,1,1,1,0.886,0.995,1,1,1,0.552,0.963,1,1,1,492
"4923","492",0.991,1,1,1,1,0.855,0.996,1,1,1,0.52,0.964,1,1,1,492
"4924","492",0.992,1,1,1,1,0.871,0.99,1,1,1,0.522,0.951,1,1,1,492
"4925","492",0.994,1,1,1,1,0.878,0.995,1,1,1,0.549,0.943,1,1,1,492
"4926","492",0.991,0.999,1,1,1,0.859,0.997,1,1,1,0.558,0.945,1,1,1,492
"4927","492",0.993,1,1,1,1,0.877,0.992,1,1,1,0.552,0.945,1,1,1,492
"4928","492",0.994,1,1,1,1,0.88,0.992,1,1,1,0.545,0.959,1,1,1,492
"4929","492",0.989,1,1,1,1,0.878,0.997,1,1,1,0.55,0.942,1,1,1,492
"4930","492",0.991,1,1,1,1,0.879,0.992,1,1,1,0.553,0.944,1,1,1,492
"4931","493",0.99,1,1,1,1,0.88,0.994,1,1,1,0.529,0.957,1,1,1,493
"4932","493",0.991,1,1,1,1,0.872,0.992,1,1,1,0.535,0.963,1,1,1,493
"4933","493",0.992,1,1,1,1,0.854,0.993,1,1,1,0.57,0.945,1,1,1,493
"4934","493",0.991,1,1,1,1,0.866,0.991,1,1,1,0.571,0.96,1,1,1,493
"4935","493",0.994,1,1,1,1,0.881,0.995,1,1,1,0.518,0.962,1,1,1,493
"4936","493",0.993,1,1,1,1,0.87,0.994,1,1,1,0.549,0.952,1,1,1,493
"4937","493",0.997,1,1,1,1,0.872,0.995,1,1,1,0.548,0.952,1,1,1,493
"4938","493",0.991,1,1,1,1,0.882,0.996,1,1,1,0.529,0.943,1,1,1,493
"4939","493",0.992,1,1,1,1,0.85,0.997,1,1,1,0.549,0.95,1,1,1,493
"4940","493",0.993,1,1,1,1,0.868,0.997,1,1,1,0.545,0.968,1,1,1,493
"4941","494",0.992,1,1,1,1,0.883,0.997,1,1,1,0.535,0.957,1,1,1,494
"4942","494",0.989,1,1,1,1,0.866,0.999,1,1,1,0.535,0.964,1,1,1,494
"4943","494",0.993,1,1,1,1,0.876,0.996,1,1,1,0.545,0.955,1,1,1,494
"4944","494",0.99,0.999,1,1,1,0.878,0.993,1,1,1,0.567,0.952,1,1,1,494
"4945","494",0.995,1,1,1,1,0.869,0.994,1,1,1,0.557,0.964,1,1,1,494
"4946","494",0.994,1,1,1,1,0.861,0.996,1,1,1,0.559,0.944,1,1,1,494
"4947","494",0.992,1,1,1,1,0.867,0.997,1,1,1,0.549,0.952,1,1,1,494
"4948","494",0.997,0.999,1,1,1,0.856,0.995,1,1,1,0.523,0.946,1,1,1,494
"4949","494",0.991,1,1,1,1,0.878,0.996,1,1,1,0.537,0.948,1,1,1,494
"4950","494",0.99,1,1,1,1,0.866,0.992,1,1,1,0.558,0.957,1,1,1,494
"4951","495",0.993,1,1,1,1,0.883,0.992,1,1,1,0.569,0.953,1,1,1,495
"4952","495",0.996,1,1,1,1,0.858,0.998,1,1,1,0.538,0.958,1,1,1,495
"4953","495",0.993,1,1,1,1,0.877,0.995,1,1,1,0.546,0.959,1,1,1,495
"4954","495",0.989,1,1,1,1,0.882,0.997,1,1,1,0.568,0.949,1,1,1,495
"4955","495",0.994,1,1,1,1,0.848,0.994,1,1,1,0.541,0.954,1,1,1,495
"4956","495",0.991,1,1,1,1,0.873,0.997,1,1,1,0.573,0.937,1,1,1,495
"4957","495",0.997,1,1,1,1,0.884,0.994,1,1,1,0.522,0.949,1,1,1,495
"4958","495",0.989,1,1,1,1,0.879,0.996,1,1,1,0.557,0.944,1,1,1,495
"4959","495",0.994,1,1,1,1,0.88,0.999,1,1,1,0.551,0.968,1,1,1,495
"4960","495",0.993,1,1,1,1,0.868,0.992,1,1,1,0.538,0.961,1,1,1,495
"4961","496",0.997,1,1,1,1,0.875,0.987,1,1,1,0.566,0.96,1,1,1,496
"4962","496",0.995,1,1,1,1,0.872,0.998,1,1,1,0.573,0.946,1,1,1,496
"4963","496",0.991,1,1,1,1,0.881,0.998,1,1,1,0.609,0.965,1,1,1,496
"4964","496",0.99,1,1,1,1,0.875,0.995,1,1,1,0.573,0.95,1,1,1,496
"4965","496",0.993,1,1,1,1,0.86,0.997,1,1,1,0.522,0.947,1,1,1,496
"4966","496",0.995,1,1,1,1,0.874,0.997,1,1,1,0.517,0.96,1,1,1,496
"4967","496",0.995,1,1,1,1,0.874,0.993,1,1,1,0.573,0.957,1,1,1,496
"4968","496",0.993,1,1,1,1,0.868,0.998,1,1,1,0.563,0.958,1,1,1,496
"4969","496",0.995,1,1,1,1,0.893,0.995,1,1,1,0.562,0.953,1,1,1,496
"4970","496",0.993,1,1,1,1,0.873,0.999,1,1,1,0.559,0.951,1,1,1,496
"4971","497",0.996,1,1,1,1,0.881,0.997,1,1,1,0.568,0.953,1,1,1,497
"4972","497",0.992,1,1,1,1,0.887,0.99,1,1,1,0.566,0.958,1,1,1,497
"4973","497",0.994,1,1,1,1,0.886,0.995,1,1,1,0.577,0.953,1,1,1,497
"4974","497",0.994,1,1,1,1,0.88,0.995,1,1,1,0.541,0.948,1,1,1,497
"4975","497",0.995,1,1,1,1,0.875,0.997,1,1,1,0.551,0.954,1,1,1,497
